Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Silhouette Score,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocPop,3 Circles,AF,P,0.4,0.4,4,0.3656794962335714,0.4565120707353438,0.03339520003646612,215.0,1.0,2.0,-0.002806841966091084
LocPop,3 Circles,AF,KM,0.4,0.4,4,0.4674504149185697,0.47871049780308433,0.019104700011666864,103.0,1.0,2.0,0.44316260234437427
LocPop,3 Circles,AF,D,0.4,0.4,4,0.3656794962335714,0.4565120707353438,0.035251199966296554,243.0,1.0,2.0,0.18785143137612398
LocPop,3 Circles,AE,S,0.4,0.4,4,0.36214404584754967,0.4566495437758118,0.07120399997802451,317.0,1.0,2.0,0.0
LocPop,3 Circles,AE,P,0.4,0.4,4,0.4674504149185697,0.47871049780308433,0.03528569999616593,256.0,1.0,2.0,0.00013992681116283922
LocPop,3 Circles,AE,KM,0.4,0.4,4,0.4674504149185697,0.47871049780308433,0.02080599998589605,103.0,1.0,2.0,0.44316260234437427
LocPop,3 Circles,AE,D,0.4,0.4,4,0.36214404584754967,0.4566495437758118,0.03284579998580739,243.0,1.0,2.0,0.1838698951432863
KMeans,3 Circles,-,-,,,5,0.4447491432816625,0.4086700253321924,0.15085320000071079,,,,
DBSCAN,3 Circles,-,-,,,5,0.1875163037340018,0.1260733437153401,0.003380900016054511,,,,
LocPop,3 Circles,B,S,0.2,0.2,5,0.2850615735362706,0.2665460303281927,0.09354219998931512,360.0,1.0,9.0,0.0
LocPop,3 Circles,B,P,0.2,0.2,5,0.287691645572861,0.4249042120057072,0.03421280003385618,288.0,1.0,7.0,0.001794048298107599
LocPop,3 Circles,B,KM,0.2,0.2,5,0.287725215223464,0.3982885064339224,0.02327920001698658,160.0,1.0,7.0,0.4296927643933338
LocPop,3 Circles,B,D,0.2,0.2,5,0.28213033633123785,0.3956047936775751,0.0334648999851197,160.0,1.0,7.0,0.3371603999585171
LocPop,3 Circles,AF,S,0.2,0.2,5,0.307982997149639,0.3083158752582027,0.07089199998881668,334.0,1.0,8.0,0.0
LocPop,3 Circles,AF,P,0.2,0.2,5,0.28973280891310216,0.4251643631272045,0.040712399990297854,288.0,1.0,7.0,0.000409771956285047
LocPop,3 Circles,AF,KM,0.2,0.2,5,0.2954331042592361,0.3107554438643472,0.028868400026112795,172.0,1.0,8.0,0.42909552720273425
LocPop,3 Circles,AF,D,0.2,0.2,5,0.2898588945400404,0.30738141335944447,0.02545720001216978,160.0,1.0,8.0,0.34551565234242854
LocPop,3 Circles,AE,S,0.2,0.2,5,0.28500067974330107,0.27098143971637834,0.11829479999141768,357.0,1.0,9.0,0.0
LocPop,3 Circles,AE,P,0.2,0.2,5,0.28739971932391306,0.42887520886168146,0.03701379999984056,284.0,1.0,7.0,0.003010436633807106
